"Name","TID","RequiredData","RequiredAmount","PrimaryReward","PrimaryAmount","SecondaryReward","SecondaryAmount","NationKnowledgeReward","ReputationReward","ReputationCancelCost","CountInAutoGeneration","Tier","Tag1","Tag2","Tag3","Tag4","Tag5"
"Task0200","TID_HARBOR_TASK","Stone",38,"Coins",270,,,,,0,100,4,"Coin","Basic","SizeBig","Construction",
"Task0201","TID_HARBOR_TASK","Cotton",9,"Coins",200,,,,,0,70,4,"Coin","Basic","SizeSmall","Clothes","NotConstruction"
"Task0202","TID_HARBOR_TASK","Cotton",10,"Coins",220,,,,,0,70,4,"Coin","Basic","SizeSmall","Clothes","NotConstruction"
"Task0203","TID_HARBOR_TASK","Cotton",11,"Coins",240,,,,,0,70,4,"Coin","Basic","SizeBig","Clothes","NotConstruction"
"Task0204","TID_HARBOR_TASK","Cotton",12,"Coins",260,,,,,0,70,4,"Coin","Basic","SizeBig","Clothes","NotConstruction"
"Task0205","TID_HARBOR_TASK","HoneyCookie",2,"Coins",180,,,,,0,100,4,"Coin","Basic","SizeSmall","Food","NotConstruction"
"Task0206","TID_HARBOR_TASK","HoneyCookie",2,"Coins",180,,,,,0,100,4,"Coin","Basic","SizeSmall","Food","NotConstruction"
"Task0207","TID_HARBOR_TASK","HoneyCookie",3,"Coins",270,,,,,0,100,4,"Coin","Basic","SizeBig","Food","NotConstruction"
"Task0208","TID_HARBOR_TASK","HoneyCookie",3,"Coins",270,,,,,0,100,4,"Coin","Basic","SizeBig","Food","NotConstruction"
"Task0209","TID_HARBOR_TASK","Trousers",2,"Coins",220,,,,,0,100,4,"Coin","Basic","SizeSmall","Clothes","NotConstruction"
"Task0210","TID_HARBOR_TASK","Trousers",2,"Coins",220,,,,,0,100,4,"Coin","Basic","SizeSmall","Clothes","NotConstruction"
"Task0211","TID_HARBOR_TASK","Trousers",2,"Coins",220,,,,,0,100,4,"Coin","Basic","SizeBig","Clothes","NotConstruction"
"Task0212","TID_HARBOR_TASK","Trousers",2,"Coins",220,,,,,0,100,4,"Coin","Basic","SizeBig","Clothes","NotConstruction"
"Task0213","TID_HARBOR_TASK","Honey",14,"Coins",190,,,,,0,10,4,"Coin","Basic","SizeSmall","Food","NotConstruction"
"Task0214","TID_HARBOR_TASK","Honey",15,"Coins",210,,,,,0,10,4,"Coin","Basic","SizeSmall","Food","NotConstruction"
"Task0215","TID_HARBOR_TASK","Honey",17,"Coins",240,,,,,0,10,4,"Coin","Basic","SizeBig","Food","NotConstruction"
"Task0216","TID_HARBOR_TASK","Honey",19,"Coins",260,,,,,0,10,4,"Coin","Basic","SizeBig","Food","NotConstruction"
"Task0217","TID_HARBOR_TASK","Salt",9,"Coins",190,,,,,0,70,4,"Coin","Basic","SizeSmall","Food","NotConstruction"
"Task0218","TID_HARBOR_TASK","Salt",10,"Coins",220,,,,,0,70,4,"Coin","Basic","SizeSmall","Food","NotConstruction"
"Task0219","TID_HARBOR_TASK","Salt",11,"Coins",240,,,,,0,70,4,"Coin","Basic","SizeBig","Food","NotConstruction"
"Task0220","TID_HARBOR_TASK","Salt",12,"Coins",260,,,,,0,70,4,"Coin","Basic","SizeBig","Food","NotConstruction"
"Task0221","TID_HARBOR_TASK","SaltPot",1,"Coins",180,,,,,0,100,4,"Coin","Basic","SizeSmall","Food","NotConstruction"
"Task0222","TID_HARBOR_TASK","SaltPot",1,"Coins",180,,,,,0,100,4,"Coin","Basic","SizeSmall","Food","NotConstruction"
"Task0223","TID_HARBOR_TASK","SaltPot",2,"Coins",370,,,,,0,100,4,"Coin","Basic","SizeBig","Food","NotConstruction"
"Task0224","TID_HARBOR_TASK","SaltPot",2,"Coins",370,,,,,0,100,4,"Coin","Basic","SizeBig","Food","NotConstruction"
"Task0225","TID_HARBOR_TASK","HoneyPot",1,"Coins",140,,,,,0,100,4,"Coin","Basic","SizeSmall","Food","NotConstruction"
"Task0226","TID_HARBOR_TASK","HoneyPot",2,"Coins",280,,,,,0,100,4,"Coin","Basic","SizeSmall","Food","NotConstruction"
"Task0227","TID_HARBOR_TASK","HoneyPot",2,"Coins",280,,,,,0,100,4,"Coin","Basic","SizeBig","Food","NotConstruction"
"Task0228","TID_HARBOR_TASK","HoneyPot",2,"Coins",280,,,,,0,100,4,"Coin","Basic","SizeBig","Food","NotConstruction"
"Task0229","TID_HARBOR_TASK","Pottery",6,"Coins",180,,,,,0,100,4,"Coin","Basic","SizeSmall","Crafts","NotConstruction"
"Task0230","TID_HARBOR_TASK","Pottery",7,"Coins",210,,,,,0,100,4,"Coin","Basic","SizeSmall","Crafts","NotConstruction"
"Task0231","TID_HARBOR_TASK","Pottery",8,"Coins",240,,,,,0,100,4,"Coin","Basic","SizeBig","Crafts","NotConstruction"
"Task0232","TID_HARBOR_TASK","Pottery",9,"Coins",280,,,,,0,100,4,"Coin","Basic","SizeBig","Crafts","NotConstruction"
"Task0233","TID_HARBOR_TASK","Apple",23,"Coins",190,,,,,0,100,4,"Coin","Basic","SizeSmall","Food","NotConstruction"
"Task0234","TID_HARBOR_TASK","Apple",26,"Coins",210,,,,,0,100,4,"Coin","Basic","SizeSmall","Food","NotConstruction"
"Task0235","TID_HARBOR_TASK","Apple",29,"Coins",240,,,,,0,100,4,"Coin","Basic","SizeBig","Food","NotConstruction"
"Task0236","TID_HARBOR_TASK","Apple",32,"Coins",260,,,,,0,100,4,"Coin","Basic","SizeBig","Food","NotConstruction"
"Task0237","TID_HARBOR_TASK","Wood",46,"Coins",260,,,,,0,100,5,"Coin","Basic","SizeSmall","Construction",
"Task0238","TID_HARBOR_TASK","Wood",51,"Coins",290,,,,,0,100,5,"Coin","Basic","SizeSmall","Construction",
"Task0239","TID_HARBOR_TASK","Wood",57,"Coins",320,,,,,0,100,5,"Coin","Basic","SizeBig","Construction",
"Task0240","TID_HARBOR_TASK","Wood",62,"Coins",350,,,,,0,100,5,"Coin","Basic","SizeBig","Construction",
"Task0241","TID_HARBOR_TASK","Berry",21,"Coins",260,,,,,0,5,5,"Coin","Basic","SizeSmall","Food","NotConstruction"
"Task0242","TID_HARBOR_TASK","Berry",23,"Coins",290,,,,,0,5,5,"Coin","Basic","SizeSmall","Food","NotConstruction"
"Task0243","TID_HARBOR_TASK","Berry",26,"Coins",320,,,,,0,5,5,"Coin","Basic","SizeBig","Food","NotConstruction"
"Task0244","TID_HARBOR_TASK","Berry",28,"Coins",350,,,,,0,5,5,"Coin","Basic","SizeBig","Food","NotConstruction"
"Task0245","TID_HARBOR_TASK","Mushroom",15,"Coins",260,,,,,0,5,5,"Coin","Basic","SizeSmall","Food","NotConstruction"
"Task0246","TID_HARBOR_TASK","Mushroom",17,"Coins",300,,,,,0,5,5,"Coin","Basic","SizeSmall","Food","NotConstruction"
"Task0247","TID_HARBOR_TASK","Mushroom",18,"Coins",320,,,,,0,5,5,"Coin","Basic","SizeBig","Food","NotConstruction"
"Task0248","TID_HARBOR_TASK","Mushroom",20,"Coins",350,,,,,0,5,5,"Coin","Basic","SizeBig","Food","NotConstruction"
"Task0249","TID_HARBOR_TASK","Egg",28,"Coins",260,,,,,0,5,5,"Coin","Basic","SizeSmall","Food","NotConstruction"
"Task0250","TID_HARBOR_TASK","Egg",31,"Coins",290,,,,,0,5,5,"Coin","Basic","SizeSmall","Food","NotConstruction"
"Task0251","TID_HARBOR_TASK","Egg",34,"Coins",320,,,,,0,5,5,"Coin","Basic","SizeBig","Food","NotConstruction"
"Task0252","TID_HARBOR_TASK","Egg",37,"Coins",350,,,,,0,5,5,"Coin","Basic","SizeBig","Food","NotConstruction"
"Task0253","TID_HARBOR_TASK","Clay",38,"Coins",260,,,,,0,100,5,"Coin","Basic","SizeSmall","Construction",
"Task0254","TID_HARBOR_TASK","Clay",42,"Coins",290,,,,,0,100,5,"Coin","Basic","SizeSmall","Construction",
"Task0255","TID_HARBOR_TASK","Clay",47,"Coins",320,,,,,0,100,5,"Coin","Basic","SizeBig","Construction",
"Task0256","TID_HARBOR_TASK","Clay",51,"Coins",350,,,,,0,100,5,"Coin","Basic","SizeBig","Construction",
"Task0257","TID_HARBOR_TASK","Wool",17,"Coins",260,,,,,0,60,5,"Coin","Basic","SizeSmall","Clothes","NotConstruction"
"Task0258","TID_HARBOR_TASK","Wool",19,"Coins",290,,,,,0,60,5,"Coin","Basic","SizeSmall","Clothes","NotConstruction"
"Task0259","TID_HARBOR_TASK","Wool",21,"Coins",320,,,,,0,60,5,"Coin","Basic","SizeBig","Clothes","NotConstruction"
"Task0260","TID_HARBOR_TASK","Wool",23,"Coins",360,,,,,0,60,5,"Coin","Basic","SizeBig","Clothes","NotConstruction"
"Task0261","TID_HARBOR_TASK","Socks",3,"Coins",240,,,,,0,100,5,"Coin","Basic","SizeSmall","Clothes","NotConstruction"
"Task0262","TID_HARBOR_TASK","Socks",4,"Coins",320,,,,,0,100,5,"Coin","Basic","SizeSmall","Clothes","NotConstruction"
"Task0263","TID_HARBOR_TASK","Socks",4,"Coins",320,,,,,0,100,5,"Coin","Basic","SizeBig","Clothes","NotConstruction"
"Task0264","TID_HARBOR_TASK","Socks",4,"Coins",320,,,,,0,100,5,"Coin","Basic","SizeBig","Clothes","NotConstruction"
"Task0265","TID_HARBOR_TASK","Figurine",9,"Coins",260,,,,,0,100,5,"Coin","Basic","SizeSmall","Crafts","NotConstruction"
"Task0266","TID_HARBOR_TASK","Figurine",10,"Coins",290,,,,,0,100,5,"Coin","Basic","SizeSmall","Crafts","NotConstruction"
"Task0267","TID_HARBOR_TASK","Figurine",11,"Coins",320,,,,,0,100,5,"Coin","Basic","SizeBig","Crafts","NotConstruction"
"Task0268","TID_HARBOR_TASK","Figurine",12,"Coins",340,,,,,0,100,5,"Coin","Basic","SizeBig","Crafts","NotConstruction"
"Task0269","TID_HARBOR_TASK","Bread",5,"Coins",250,,,,,0,100,5,"Coin","Basic","SizeSmall","Food","NotConstruction"
"Task0270","TID_HARBOR_TASK","Bread",6,"Coins",300,,,,,0,100,5,"Coin","Basic","SizeSmall","Food","NotConstruction"
"Task0271","TID_HARBOR_TASK","Bread",6,"Coins",300,,,,,0,100,5,"Coin","Basic","SizeBig","Food","NotConstruction"
"Task0272","TID_HARBOR_TASK","Bread",7,"Coins",350,,,,,0,100,5,"Coin","Basic","SizeBig","Food","NotConstruction"
"Task0273","TID_HARBOR_TASK","Wheat",13,"Coins",260,,,,,0,60,5,"Coin","Basic","SizeSmall","Food","NotConstruction"
"Task0274","TID_HARBOR_TASK","Wheat",15,"Coins",300,,,,,0,60,5,"Coin","Basic","SizeSmall","Food","NotConstruction"
"Task0275","TID_HARBOR_TASK","Wheat",16,"Coins",320,,,,,0,60,5,"Coin","Basic","SizeBig","Food","NotConstruction"
"Task0276","TID_HARBOR_TASK","Wheat",18,"Coins",360,,,,,0,60,5,"Coin","Basic","SizeBig","Food","NotConstruction"
"Task0277","TID_HARBOR_TASK","BerryPie",2,"Coins",300,,,,,0,100,5,"Coin","Basic","SizeSmall","Food","NotConstruction"
"Task0278","TID_HARBOR_TASK","BerryPie",2,"Coins",300,,,,,0,100,5,"Coin","Basic","SizeSmall","Food","NotConstruction"
"Task0279","TID_HARBOR_TASK","BerryPie",2,"Coins",300,,,,,0,100,5,"Coin","Basic","SizeBig","Food","NotConstruction"
"Task0280","TID_HARBOR_TASK","BerryPie",2,"Coins",300,,,,,0,100,5,"Coin","Basic","SizeBig","Food","NotConstruction"
"Task0281","TID_HARBOR_TASK","Flour",9,"Coins",250,,,,,0,100,5,"Coin","Basic","SizeSmall","Food","NotConstruction"
"Task0282","TID_HARBOR_TASK","Flour",10,"Coins",280,,,,,0,100,5,"Coin","Basic","SizeSmall","Food","NotConstruction"
"Task0283","TID_HARBOR_TASK","Flour",11,"Coins",310,,,,,0,100,5,"Coin","Basic","SizeBig","Food","NotConstruction"
"Task0284","TID_HARBOR_TASK","Flour",12,"Coins",340,,,,,0,100,5,"Coin","Basic","SizeBig","Food","NotConstruction"
"Task0285","TID_HARBOR_TASK","Stone",37,"Coins",260,,,,,0,100,5,"Coin","Basic","SizeSmall","Construction",
"Task0286","TID_HARBOR_TASK","Stone",41,"Coins",290,,,,,0,100,5,"Coin","Basic","SizeSmall","Construction",
"Task0287","TID_HARBOR_TASK","Stone",45,"Coins",320,,,,,0,100,5,"Coin","Basic","SizeBig","Construction",
"Task0288","TID_HARBOR_TASK","Stone",50,"Coins",350,,,,,0,100,5,"Coin","Basic","SizeBig","Construction",
"Task0289","TID_HARBOR_TASK","Cotton",12,"Coins",260,,,,,0,60,5,"Coin","Basic","SizeSmall","Clothes","NotConstruction"
"Task0290","TID_HARBOR_TASK","Cotton",13,"Coins",290,,,,,0,60,5,"Coin","Basic","SizeSmall","Clothes","NotConstruction"
"Task0291","TID_HARBOR_TASK","Cotton",15,"Coins",330,,,,,0,60,5,"Coin","Basic","SizeBig","Clothes","NotConstruction"
"Task0292","TID_HARBOR_TASK","Cotton",16,"Coins",350,,,,,0,60,5,"Coin","Basic","SizeBig","Clothes","NotConstruction"
"Task0293","TID_HARBOR_TASK","HoneyCookie",3,"Coins",270,,,,,0,100,5,"Coin","Basic","SizeSmall","Food","NotConstruction"
"Task0294","TID_HARBOR_TASK","HoneyCookie",3,"Coins",270,,,,,0,100,5,"Coin","Basic","SizeSmall","Food","NotConstruction"
"Task0295","TID_HARBOR_TASK","HoneyCookie",4,"Coins",360,,,,,0,100,5,"Coin","Basic","SizeBig","Food","NotConstruction"
"Task0296","TID_HARBOR_TASK","HoneyCookie",4,"Coins",360,,,,,0,100,5,"Coin","Basic","SizeBig","Food","NotConstruction"
"Task0297","TID_HARBOR_TASK","Trousers",2,"Coins",220,,,,,0,100,5,"Coin","Basic","SizeSmall","Clothes","NotConstruction"
"Task0298","TID_HARBOR_TASK","Trousers",3,"Coins",330,,,,,0,100,5,"Coin","Basic","SizeSmall","Clothes","NotConstruction"
"Task0299","TID_HARBOR_TASK","Trousers",3,"Coins",330,,,,,0,100,5,"Coin","Basic","SizeBig","Clothes","NotConstruction"
"Task0300","TID_HARBOR_TASK","Trousers",3,"Coins",330,,,,,0,100,5,"Coin","Basic","SizeBig","Clothes","NotConstruction"
"Task0301","TID_HARBOR_TASK","Honey",19,"Coins",260,,,,,0,5,5,"Coin","Basic","SizeSmall","Food","NotConstruction"
"Task0302","TID_HARBOR_TASK","Honey",21,"Coins",290,,,,,0,5,5,"Coin","Basic","SizeSmall","Food","NotConstruction"
"Task0303","TID_HARBOR_TASK","Honey",23,"Coins",320,,,,,0,5,5,"Coin","Basic","SizeBig","Food","NotConstruction"
"Task0304","TID_HARBOR_TASK","Honey",25,"Coins",350,,,,,0,5,5,"Coin","Basic","SizeBig","Food","NotConstruction"
"Task0305","TID_HARBOR_TASK","Salt",12,"Coins",260,,,,,0,60,5,"Coin","Basic","SizeSmall","Food","NotConstruction"
"Task0306","TID_HARBOR_TASK","Salt",13,"Coins",280,,,,,0,60,5,"Coin","Basic","SizeSmall","Food","NotConstruction"
"Task0307","TID_HARBOR_TASK","Salt",15,"Coins",320,,,,,0,60,5,"Coin","Basic","SizeBig","Food","NotConstruction"
"Task0308","TID_HARBOR_TASK","Salt",16,"Coins",350,,,,,0,60,5,"Coin","Basic","SizeBig","Food","NotConstruction"
"Task0309","TID_HARBOR_TASK","SaltPot",1,"Coins",180,,,,,0,100,5,"Coin","Basic","SizeSmall","Food","NotConstruction"
"Task0310","TID_HARBOR_TASK","SaltPot",2,"Coins",370,,,,,0,100,5,"Coin","Basic","SizeSmall","Food","NotConstruction"
"Task0311","TID_HARBOR_TASK","SaltPot",2,"Coins",370,,,,,0,100,5,"Coin","Basic","SizeBig","Food","NotConstruction"
"Task0312","TID_HARBOR_TASK","SaltPot",2,"Coins",370,,,,,0,100,5,"Coin","Basic","SizeBig","Food","NotConstruction"
"Task0313","TID_HARBOR_TASK","HoneyPot",2,"Coins",280,,,,,0,100,5,"Coin","Basic","SizeSmall","Food","NotConstruction"
"Task0314","TID_HARBOR_TASK","HoneyPot",2,"Coins",280,,,,,0,100,5,"Coin","Basic","SizeSmall","Food","NotConstruction"
"Task0315","TID_HARBOR_TASK","HoneyPot",2,"Coins",280,,,,,0,100,5,"Coin","Basic","SizeBig","Food","NotConstruction"
"Task0316","TID_HARBOR_TASK","HoneyPot",2,"Coins",280,,,,,0,100,5,"Coin","Basic","SizeBig","Food","NotConstruction"
"Task0317","TID_HARBOR_TASK","Pottery",9,"Coins",280,,,,,0,100,5,"Coin","Basic","SizeSmall","Crafts","NotConstruction"
"Task0318","TID_HARBOR_TASK","Pottery",9,"Coins",280,,,,,0,100,5,"Coin","Basic","SizeSmall","Crafts","NotConstruction"
"Task0319","TID_HARBOR_TASK","Pottery",10,"Coins",310,,,,,0,100,5,"Coin","Basic","SizeBig","Crafts","NotConstruction"
"Task0320","TID_HARBOR_TASK","Pottery",11,"Coins",340,,,,,0,100,5,"Coin","Basic","SizeBig","Crafts","NotConstruction"
"Task0321","TID_HARBOR_TASK","Apple",32,"Coins",260,,,,,0,100,5,"Coin","Basic","SizeSmall","Food","NotConstruction"
"Task0322","TID_HARBOR_TASK","Apple",35,"Coins",290,,,,,0,100,5,"Coin","Basic","SizeSmall","Food","NotConstruction"
"Task0323","TID_HARBOR_TASK","Apple",39,"Coins",320,,,,,0,100,5,"Coin","Basic","SizeBig","Food","NotConstruction"
"Task0324","TID_HARBOR_TASK","Apple",42,"Coins",350,,,,,0,100,5,"Coin","Basic","SizeBig","Food","NotConstruction"
"Task0325","TID_HARBOR_TASK","Fish",7,"Coins",250,,,,,0,60,5,"Coin","Basic","SizeSmall","Food","NotConstruction"
"Task0326","TID_HARBOR_TASK","Fish",8,"Coins",280,,,,,0,60,5,"Coin","Basic","SizeSmall","Food","NotConstruction"
"Task0327","TID_HARBOR_TASK","Fish",9,"Coins",320,,,,,0,60,5,"Coin","Basic","SizeBig","Food","NotConstruction"
"Task0328","TID_HARBOR_TASK","Fish",10,"Coins",360,,,,,0,60,5,"Coin","Basic","SizeBig","Food","NotConstruction"
"Task0329","TID_HARBOR_TASK","Sugar",9,"Coins",250,,,,,0,60,5,"Coin","Basic","SizeSmall","Food","NotConstruction"
"Task0330","TID_HARBOR_TASK","Sugar",10,"Coins",280,,,,,0,60,5,"Coin","Basic","SizeSmall","Food","NotConstruction"
"Task0331","TID_HARBOR_TASK","Sugar",11,"Coins",310,,,,,0,60,5,"Coin","Basic","SizeBig","Food","NotConstruction"
"Task0332","TID_HARBOR_TASK","Sugar",12,"Coins",330,,,,,0,60,5,"Coin","Basic","SizeBig","Food","NotConstruction"
"Task0333","TID_HARBOR_TASK","SugarApple",3,"Coins",260,,,,,0,100,5,"Coin","Basic","SizeSmall","Food","NotConstruction"
"Task0334","TID_HARBOR_TASK","SugarApple",3,"Coins",260,,,,,0,100,5,"Coin","Basic","SizeSmall","Food","NotConstruction"
"Task0335","TID_HARBOR_TASK","SugarApple",4,"Coins",350,,,,,0,100,5,"Coin","Basic","SizeBig","Food","NotConstruction"
"Task0336","TID_HARBOR_TASK","SugarApple",4,"Coins",350,,,,,0,100,5,"Coin","Basic","SizeBig","Food","NotConstruction"
"Task0337","TID_HARBOR_TASK","ApplePie",2,"Coins",280,,,,,0,100,5,"Coin","Basic","SizeSmall","Food","NotConstruction"
"Task0338","TID_HARBOR_TASK","ApplePie",2,"Coins",280,,,,,0,100,5,"Coin","Basic","SizeSmall","Food","NotConstruction"
"Task0339","TID_HARBOR_TASK","ApplePie",2,"Coins",280,,,,,0,100,5,"Coin","Basic","SizeBig","Food","NotConstruction"
"Task0340","TID_HARBOR_TASK","ApplePie",3,"Coins",410,,,,,0,100,5,"Coin","Basic","SizeBig","Food","NotConstruction"
"Task0341","TID_HARBOR_TASK","SaltedFish",1,"Coins",240,,,,,0,100,5,"Coin","Basic","SizeSmall","Food","NotConstruction"
"Task0342","TID_HARBOR_TASK","SaltedFish",1,"Coins",240,,,,,0,100,5,"Coin","Basic","SizeSmall","Food","NotConstruction"
"Task0343","TID_HARBOR_TASK","SaltedFish",2,"Coins",470,,,,,0,100,5,"Coin","Basic","SizeBig","Food","NotConstruction"
"Task0344","TID_HARBOR_TASK","SaltedFish",2,"Coins",470,,,,,0,100,5,"Coin","Basic","SizeBig","Food","NotConstruction"
"Task0345","TID_HARBOR_TASK","AppleJam",1,"Coins",190,,,,,0,0,5,"Coin","Basic","SizeSmall","Food","NotConstruction"
"Task0346","TID_HARBOR_TASK","AppleJam",2,"Coins",380,,,,,0,0,5,"Coin","Basic","SizeSmall","Food","NotConstruction"
"Task0347","TID_HARBOR_TASK","AppleJam",2,"Coins",380,,,,,0,0,5,"Coin","Basic","SizeBig","Food","NotConstruction"
"Task0348","TID_HARBOR_TASK","AppleJam",2,"Coins",380,,,,,0,0,5,"Coin","Basic","SizeBig","Food","NotConstruction"
"Task0349","TID_HARBOR_TASK","Tunic",2,"Coins",300,,,,,0,100,5,"Coin","Basic","SizeSmall","Clothes","NotConstruction"
"Task0350","TID_HARBOR_TASK","Tunic",2,"Coins",300,,,,,0,100,5,"Coin","Basic","SizeSmall","Clothes","NotConstruction"
"Task0351","TID_HARBOR_TASK","Tunic",2,"Coins",300,,,,,0,100,5,"Coin","Basic","SizeBig","Clothes","NotConstruction"
"Task0352","TID_HARBOR_TASK","Tunic",2,"Coins",300,,,,,0,100,5,"Coin","Basic","SizeBig","Clothes","NotConstruction"
"Task0353","TID_HARBOR_TASK","Statuette",8,"Coins",250,,,,,0,100,5,"Coin","Basic","SizeSmall","Crafts","NotConstruction"
"Task0354","TID_HARBOR_TASK","Statuette",9,"Coins",280,,,,,0,100,5,"Coin","Basic","SizeSmall","Crafts","NotConstruction"
"Task0355","TID_HARBOR_TASK","Statuette",10,"Coins",310,,,,,0,100,5,"Coin","Basic","SizeBig","Crafts","NotConstruction"
"Task0356","TID_HARBOR_TASK","Statuette",11,"Coins",340,,,,,0,100,5,"Coin","Basic","SizeBig","Crafts","NotConstruction"
"Task0357","TID_HARBOR_TASK","Wood",63,"Coins",360,,,,,0,100,6,"Coin","Basic","SizeSmall","Construction",
"Task0358","TID_HARBOR_TASK","Wood",68,"Coins",380,,,,,0,100,6,"Coin","Basic","SizeSmall","Construction",
"Task0359","TID_HARBOR_TASK","Wood",74,"Coins",420,,,,,0,100,6,"Coin","Basic","SizeBig","Construction",
"Task0360","TID_HARBOR_TASK","Wood",80,"Coins",450,,,,,0,100,6,"Coin","Basic","SizeBig","Construction",
"Task0361","TID_HARBOR_TASK","Berry",28,"Coins",350,,,,,0,5,6,"Coin","Basic","SizeSmall","Food","NotConstruction"
"Task0362","TID_HARBOR_TASK","Berry",31,"Coins",390,,,,,0,5,6,"Coin","Basic","SizeSmall","Food","NotConstruction"
"Task0363","TID_HARBOR_TASK","Berry",34,"Coins",420,,,,,0,5,6,"Coin","Basic","SizeBig","Food","NotConstruction"
"Task0364","TID_HARBOR_TASK","Berry",36,"Coins",450,,,,,0,5,6,"Coin","Basic","SizeBig","Food","NotConstruction"
"Task0365","TID_HARBOR_TASK","Mushroom",20,"Coins",350,,,,,0,5,6,"Coin","Basic","SizeSmall","Food","NotConstruction"
"Task0366","TID_HARBOR_TASK","Mushroom",22,"Coins",390,,,,,0,5,6,"Coin","Basic","SizeSmall","Food","NotConstruction"
"Task0367","TID_HARBOR_TASK","Mushroom",24,"Coins",420,,,,,0,5,6,"Coin","Basic","SizeBig","Food","NotConstruction"
"Task0368","TID_HARBOR_TASK","Mushroom",26,"Coins",460,,,,,0,5,6,"Coin","Basic","SizeBig","Food","NotConstruction"
"Task0369","TID_HARBOR_TASK","Egg",38,"Coins",360,,,,,0,5,6,"Coin","Basic","SizeSmall","Food","NotConstruction"
"Task0370","TID_HARBOR_TASK","Egg",41,"Coins",380,,,,,0,5,6,"Coin","Basic","SizeSmall","Food","NotConstruction"
"Task0371","TID_HARBOR_TASK","Egg",45,"Coins",420,,,,,0,5,6,"Coin","Basic","SizeBig","Food","NotConstruction"
"Task0372","TID_HARBOR_TASK","Egg",48,"Coins",450,,,,,0,5,6,"Coin","Basic","SizeBig","Food","NotConstruction"
"Task0373","TID_HARBOR_TASK","Clay",52,"Coins",360,,,,,0,100,6,"Coin","Basic","SizeSmall","Construction",
"Task0374","TID_HARBOR_TASK","Clay",56,"Coins",380,,,,,0,100,6,"Coin","Basic","SizeSmall","Construction",
"Task0375","TID_HARBOR_TASK","Clay",61,"Coins",420,,,,,0,100,6,"Coin","Basic","SizeBig","Construction",
"Task0376","TID_HARBOR_TASK","Clay",66,"Coins",450,,,,,0,100,6,"Coin","Basic","SizeBig","Construction",
"Task0377","TID_HARBOR_TASK","Wool",23,"Coins",360,,,,,0,50,6,"Coin","Basic","SizeSmall","Clothes","NotConstruction"
"Task0378","TID_HARBOR_TASK","Wool",25,"Coins",390,,,,,0,50,6,"Coin","Basic","SizeSmall","Clothes","NotConstruction"
"Task0379","TID_HARBOR_TASK","Wool",27,"Coins",420,,,,,0,50,6,"Coin","Basic","SizeBig","Clothes","NotConstruction"
"Task0380","TID_HARBOR_TASK","Wool",29,"Coins",450,,,,,0,50,6,"Coin","Basic","SizeBig","Clothes","NotConstruction"
"Task0381","TID_HARBOR_TASK","Socks",4,"Coins",320,,,,,0,100,6,"Coin","Basic","SizeSmall","Clothes","NotConstruction"
"Task0382","TID_HARBOR_TASK","Socks",5,"Coins",400,,,,,0,100,6,"Coin","Basic","SizeSmall","Clothes","NotConstruction"
"Task0383","TID_HARBOR_TASK","Socks",5,"Coins",400,,,,,0,100,6,"Coin","Basic","SizeBig","Clothes","NotConstruction"
"Task0384","TID_HARBOR_TASK","Socks",6,"Coins",480,,,,,0,100,6,"Coin","Basic","SizeBig","Clothes","NotConstruction"
"Task0385","TID_HARBOR_TASK","Figurine",12,"Coins",340,,,,,0,100,6,"Coin","Basic","SizeSmall","Crafts","NotConstruction"
"Task0386","TID_HARBOR_TASK","Figurine",13,"Coins",370,,,,,0,100,6,"Coin","Basic","SizeSmall","Crafts","NotConstruction"
"Task0387","TID_HARBOR_TASK","Figurine",15,"Coins",430,,,,,0,100,6,"Coin","Basic","SizeBig","Crafts","NotConstruction"
